
===== OGF Published Documents =====

OGF documents are developed according to an [[http://redmine.ogf.org/projects/editor/wiki/About_OGF_Documents|open public process as described at this link]].

<sortable>
^ GFD  ^ Type  ^ Area  ^ Group  ^ Publication ^ Title  ^ Authors ^
|<html><div class="hidden">141</div> <a href="http://www.ogf.org/documents/GFD.141.pdf">GFD.141</a></html>   |INFO              |Architecture          |OGSA-WG                |2008-10-07   |Independent Software Vendors (ISV) Remote Computing Usage Primer   |S. Newhouse, A. Grimshaw     |
|<html><div class="hidden">140</div> <a href="http://www.ogf.org/documents/GFD.140.pdf">GFD.140</a></html>   |EXP               |Compute               |JSDL-WG                |2008-09-14   |Implementation and Interoperability Experiences with the Job Submission Description Language(JSDL) 1.0   |A. S. McGough, A. Savva     |
|<html><div class="hidden">139</div> <a href="http://www.ogf.org/documents/GFD.139.pdf">GFD.139</a></html>   |INFO              |                      |GFSG                   |2008-08-29   |OGF22 Data Workshop Report                           |D. Martin, E. Laure, J. Replogle     |
|<html><div class="hidden">138</div> <a href="http://www.ogf.org/documents/GFD.138.pdf">GFD.138</a></html>   |P-REC             |Architecture          |OGSA-WG                |2008-07-28   |OGSA Basic Security Profile 2.0                      |D. Snelling, D. Merrill, A. Savva     |
|<html><div class="hidden">137</div> <a href="http://www.ogf.org/documents/GFD.137.pdf">GFD.137</a></html>   |INFO              |Architecture          |OGSA-WG                |2008-07-28   |Information and Data Modeling in OGSA Grids          |E. Stokes, S. Andreozzi, M. Drescher, A. Savva     |
|<html><div class="hidden">136</div> <a href="http://www.ogf.org/documents/GFD.136.pdf">GFD.136</a></html>   |REC               |Compute               |JSDL                   |2008-07-28   |Job Submission Description Language (JSDL) Specification, Version 1.0   |A. Anjomshoaa, F. Brisard, M. Drescher, D. Fellows, A. Ly, S. McGough, D. Pulsipher, A. Savva     |
|<html><div class="hidden">135</div> <a href="http://www.ogf.org/documents/GFD.135.pdf">GFD.135</a></html>   |P-REC             |Compute               |HPCP-WG                |2008-06-28   |HPC File Staging Profile, Version 1.0                |G. Wasson, M. Humphrey     |
|<html><div class="hidden">134</div> <a href="http://www.ogf.org/documents/GFD.134.pdf">GFD.134</a></html>   |P-REC             |Data                  |OGSA-DMI-WG            |2008-06-13   |OGSA-DMI Functional Specification 1.0                |M. Antonioletti, M. Drescher, A. Luniewsdki, S. Newhouse, R. Madduri     |
|<html><div class="hidden">133</div> <a href="http://www.ogf.org/documents/GFD.133.pdf">GFD.133</a></html>   |REC               |Applications          |DRMAA-WG               |2008-06-13   |(Obsoleted by #231) Distributed Resource Management Application %%API%% Specification 1.0   |H. Rajic, R. Borbst, W. Chan, F. Fersti, J. Gardiner, A. Haas, B. Nitzberg, D. Templeton, J. Tollefsrud, P. Tr"oger     |
|<html><div class="hidden">132</div> <a href="http://www.ogf.org/documents/GFD.132.pdf">GFD.132</a></html>   |P-REC             |Architecture          |OGSA-WG                |2008-06-13   |Secure Communications Profile 1.0                    |D. Merrill     |
|<html><div class="hidden">131</div> <a href="http://www.ogf.org/documents/GFD.131.pdf">GFD.131</a></html>   |P-REC             |Architecture          |OGSA-WG                |2008-06-13   |Secure Addressing Profile 1.0                        |D. Merrill     |
|<html><div class="hidden">130</div> <a href="http://www.ogf.org/documents/GFD.130.pdf">GFD.130</a></html>   |P-REC             |Applications          |DRMAA-WG               |2008-04-24   |(Obsoleted by #231) Distributed Resource Management Application %%API%% 1.0 - IDL Specification   |P. Tr"oger, D. Templeton, R. Brobst, A. Haas, H. Rajic     |
|<html><div class="hidden">129</div> <a href="http://www.ogf.org/documents/GFD.129.pdf">GFD.129</a></html>   |REC               |Data                  |GSM-WG                 |2008-04-15   |The Storage Resource Manager Interface Specification Version 2.2   |A. Sim, A. Shoshani     |
|<html><div class="hidden">128</div> <a href="http://www.ogf.org/documents/GFD.128.pdf">GFD.128</a></html>   |INFO              |Infrastructure        |GHPN-RG                |2008-04-15   |Grid Optical Burst Switched Networks (GOBS)          |R. Nejabati     |
|<html><div class="hidden">127</div> <a href="http://www.ogf.org/documents/GFD.127.pdf">GFD.127</a></html>   |INFO              |Management            |CDDLM-WG               |2008-03-31   |Configuration Description, Deployment and Lifecycle Management Working Group (CDDLM-WG) Final Report   |P. Toft, S. Loughran     |
|<html><div class="hidden">126</div> <a href="http://www.ogf.org/documents/GFD.126.pdf">GFD.126</a></html>   |INFO              |                      |PGS-RG                 |2008-03-31   |2nd International Workshop on Campus and Community Grids   |W. Gentzsch, D. Wallom, L. McGinnis     |
|<html><div class="hidden">125</div> <a href="http://www.ogf.org/documents/GFD.125.pdf">GFD.125</a></html>   |CP                |                      |CAOPS-WG               |2008-03-31   |Grid Certificate Profile                             |D. Groep, M. Helm, J. Jensen, M. Sova, S. Rea, R. Karlsen-Masur, U. Epting, M. Jones     |
|<html><div class="hidden">124</div> <a href="http://www.ogf.org/documents/GFD.124.pdf">GFD.124</a></html>   |EXP               |Compute               |HPCP-WG                |2008-02-21   |Interoperability Experiences with the High Performance Computing Basic Profile (HPCBP), Version 1.0   |G. Wasson     |
|<html><div class="hidden">123</div> <a href="http://www.ogf.org/documents/GFD.123.pdf">GFD.123</a></html>   |INFO              |Architecture          |OGSA-WG                |2008-02-12   |Defining the Grid: A Roadmap for OGSA Standards v1.1   |C. Jordan, H. Kishimoto     |
|<html><div class="hidden">122</div> <a href="http://www.ogf.org/documents/GFD.122.pdf">GFD.122</a></html>   |INFO              |Infrastructure        |GHPN-RG                |2007-12-12   |Grid Network Services Use Cases from the e-Science Community   |T. Ferrari     |
|<html><div class="hidden">121</div> <a href="http://www.ogf.org/documents/GFD.121.pdf">GFD.121</a></html>   |INFO              |Data                  |OGSA-D-WG              |2007-12-05   |OGSA Data Architecture                               |D. Berry, A. Luniewski, M. Antonioletti     |
|<html><div class="hidden">120</div> <a href="http://www.ogf.org/documents/GFD.120.pdf">GFD.120</a></html>   |INFO              |Architecture          |OGSA-WG                |2007-12-12   |Open Grid Services Architecture Glossary of Terms Version 1.6   |J. Treadwell     |
|<html><div class="hidden">119</div> <a href="http://www.ogf.org/documents/GFD.119.pdf">GFD.119</a></html>   |INFO              |Architecture          |OGSA-WG                |2007-10-12   |Execution Environment and Basic Execution Service Model in OGSA Grids   |E. Stokes     |
|<html><div class="hidden">118</div> <a href="http://www.ogf.org/documents/GFD.118.pdf">GFD.118</a></html>   |INFO              |Architecture          |OGSA-WG                |2008-06-28   |Guidelines for Information Modeling for OGSA Entities   |F. Maciel     |
|<html><div class="hidden">117</div> <a href="http://www.ogf.org/documents/GFD.117.pdf">GFD.117</a></html>   |EXP               |Applications          |DRMAA-WG               |2007-09-20   |PBS/Torque DRMAA 1.0 Implementation â€“ Experience Report   |L. Ciesnik, P. Domagalski, K. Kurowski, P. Lichocki     |
|<html><div class="hidden">116</div> <a href="http://www.ogf.org/documents/GFD.116.pdf">GFD.116</a></html>   |CP                |                      |GFSG                   |2007-08-28   |Nomination Committee (NOMCOM) Process Charter        |R. Yahyapour, D. Martin, C. de Laat     |
|<html><div class="hidden">115</div> <a href="http://www.ogf.org/documents/GFD.115.pdf">GFD.115</a></html>   |P-REC             |Compute               |JSDL-WG                |2007-08-28   |JSDL SPMD Application Extension, Version 1.0         |A. Savva     |
|<html><div class="hidden">114</div> <a href="http://www.ogf.org/documents/GFD.114.pdf">GFD.114</a></html>   |REC               |Compute               |OGSA-HPCP-WG           |2007-08-28   |HPC Basic Profile, Version 1.0                       |B. Dillaway, M. Humphrey, C. Smith, M. Theimer, G. Wasson     |
|<html><div class="hidden">113</div> <a href="http://www.ogf.org/documents/GFD.113.pdf">GFD.113</a></html>   |INFO              |                      |GFSG                   |2007-08-07   |Technical Strategy for the Open Grid Forum 2007-2010   |D. Snelling, C. Kantarjiev     |
|<html><div class="hidden">112</div> <a href="http://www.ogf.org/documents/GFD.112.pdf">GFD.112</a></html>   |INFO              |                      |GFSG                   |2007-08-28   |Grid - Distributed Computing at Scale, An overview of Grid and the Open Grid Forum   |M. Linesch     |
|<html><div class="hidden">111</div> <a href="http://www.ogf.org/documents/GFD.111.pdf">GFD.111</a></html>   |REC               |Compute               |JSDL-WG                |2007-08-28   |JSDL HPC Profile Application Extension, Version 1.0   |M. Humphrey, C. Smith, M. Theimer, G. Wasson     |
|<html><div class="hidden">110</div> <a href="http://www.ogf.org/documents/GFD.110.pdf">GFD.110</a></html>   |P-REC             |Data                  |INFOD-WG               |2007-07-03   |Information Dissemination in the Grid Environment - Base Specifications   |S. Davey, V. Dialani, R. Fehling, S. Fisher, D. Gawlick, C. Kantarjiev, C. Madsen, S. Malaika, S. Mishra, M.Shankar     |
|<html><div class="hidden">109</div> <a href="http://www.ogf.org/documents/GFD.109.pdf">GFD.109</a></html>   |P-REC             |Architecture          |OGSA-Naming-WG         |2007-07-03   |WS-Naming Specification                              |A. Grimshaw, D. Snelling     |
|<html><div class="hidden">108</div> <a href="http://www.ogf.org/documents/GFD.108.pdf">GFD.108</a></html>   |REC               |Compute               |OGSA-BES-WG            |        2007-08-07     |OGSA Basic Execution Service Version 1.0             |I. Foster, A. Grimshaw, P. Lane, W. Lee, M. Morgan, S. Newhouse, S. Pickles, D. Pulsipher, C. Smith, M. Theimer     |
|<html><div class="hidden">107</div> <a href="http://www.ogf.org/documents/GFD.107.pdf">GFD.107</a></html>   |REC               |Compute               |GRAAP-WG               |2007-05-25   |Web Services Agreement Specification (WS-Agreement)   |A. Andrieux, K. Czajkowski, A. Dan, K. Keahey, H. Ludwig, T. Kakata, J. Pruyne, J. Rofrano, S. Tuecke, M. Xu     |
|<html><div class="hidden">106</div> <a href="http://www.ogf.org/documents/GFD.106.pdf">GFD.106</a></html>   |INFO              |Architecture          |OGSA-WG                |2007-05-11   |OGSA EMS Architecture Scenarios, Version 1.0         |A. Savva, H. Kishimoto, S. Newhouse, D. Pulsipher     |
|<html><div class="hidden">105</div> <a href="http://www.ogf.org/documents/GFD.105.pdf">GFD.105</a></html>   |EXP               |Applications          |DRMAA-WG               |2007-05-14   |N1 Grid Engine DRMAA 1.0 Implementation - Experience Report   |D. Templeton, A. Haas     |
|<html><div class="hidden">104</div> <a href="http://www.ogf.org/documents/GFD.104.pdf">GFD.104</a></html>   |EXP               |Applications          |DRMAA-WG               |2007-05-03   |GridWay DRMAA 1.0 Implementation - Experience Report   |J. Herrera, E. Huedo, R. Montero, I. Llorente     |
|<html><div class="hidden">103</div> <a href="http://www.ogf.org/documents/GFD.103.pdf">GFD.103</a></html>   |EXP               |Applications          |DRMAA-WG               |2007-05-03   |Condor DRMAA 1.0 Implementation - Experience Report   |P. Tr"oger, B. Gietzel     |
|<html><div class="hidden">102</div> <a href="http://www.ogf.org/documents/GFD.102.pdf">GFD.102</a></html>   |EXP               |Applications          |GRIDRPC-WG             |2007-05-03   |Interoperability Testing for The GridRPC %%API%% Specification   |Y. Tanimura, K. Seymour, E. Caron, A. Amar, H. Nakada, Y. Tanaka, F. Desprez     |
|<html><div class="hidden">101</div> <a href="http://www.ogf.org/documents/GFD.101.pdf">GFD.101</a></html>   |P-REC             |Data                  |GFS-WG                 |2007-05-03   |Resource Namespace Service Specification             |M. Pereira, O. Tatebe, L. Luan, T. Anderson     |
|<html><div class="hidden">100</div> <a href="http://www.ogf.org/documents/GFD.100.pdf">GFD.100</a></html>   |INFO              |Compute               |OGSA-HPCP-WG           |2007-05-03   |HPC Job Scheduling: Base Case and Common Cases       |M. Theimer, C. Smith, M. Humphrey     |
|<html><div class="hidden"> 99</div> <a href="http://www.ogf.org/documents/GFD.99.pdf">GFD.99 </a></html>    |P-REC             |Architecture          |OGSA-WG                |2007-02-22   |OGSA Security Profile 1.0 - Secure Channel           |T. Mori, F. Siebenlist     |
|<html><div class="hidden"> 98</div> <a href="http://www.ogf.org/documents/GFD.98.pdf">GFD.98 </a></html>    |P-REC             |Management            |UR-WG                  |2007-02-22   |Usage Record - Format Recommendation                 |R. Mach, R. Lepro-Metz, S. Jackson, L. McGinnis     |
|<html><div class="hidden"> 93</div> <a href="http://www.ogf.org/documents/GFD.93.pdf">GFD.93 </a></html>    |INFO              |Applications          |GRIDCPR-WG             |2007-11-09   |An Architecture for Grid Checkpoint and Recovery Services   |N. Stone, D. Simmel, T. Kielmann, A. Merzky     |
|<html><div class="hidden"> 92</div> <a href="http://www.ogf.org/documents/GFD.92.pdf">GFD.92 </a></html>    |INFO              |Applications          |GRIDCPR-WG             |2007-05-04   |Use-Cases and Requirements for Grid Checkpoint and Recovery   |R. Badia, R. Hood, T. Kielmann, A. Merzky, C. Morin, S. Pickles, M. Sgaravatto, P. Stodghill, N. Stone, H. Yeom     |
|<html><div class="hidden"> 90</div> <a href="http://www.ogf.org/documents/GFD.90.pdf">GFD.90 </a></html>    |REC               |Applications          |SAGA-CORE-WG           |2008-01-15   |A Simple %%API%% for Grid Applications (SAGA)            |T. Goodale, S. Jha, H. Kaiser, T. Kielmann, P. Kleijer, A. Merzky, J. Shalf, C. Smith     |
|<html><div class="hidden"> 89</div> <a href="http://www.ogf.org/documents/GFD.89.pdf">GFD.89 </a></html>    |INFO              |Security              |OGSA-AuthZ             |2007-01-18   |Report for the GGF 15 Community Activity: Leveraging Site Infrastructure for Multi-Site Grids   |V. Welch     |
|<html><div class="hidden"> 88</div> <a href="http://www.ogf.org/documents/GFD.88.pdf">GFD.88 </a></html>    |REC               |Data                  |BYTEIO-WG              |2007-01-12   |ByteIO OGSA WSRF Basic Profile Rendering 1.0       |M. Morgan     |
|<html><div class="hidden"> 87</div> <a href="http://www.ogf.org/documents/GFD.87.pdf">GFD.87 </a></html>    |REC               |Data                  |BYTEIO-WG              |2007-01-12   |ByteIO Specification 1.0                             |M. Morgan     |
|<html><div class="hidden"> 86</div> <a href="http://www.ogf.org/documents/GFD.86.pdf">GFD.86 </a></html>    |P-REC             |Architecture          |OGSA-WG                |2007-01-12   |OGSA Basic Security Profile 1.0 - Core               |T. Mori, F. Siebenlist     |
|<html><div class="hidden"> 85</div> <a href="http://www.ogf.org/documents/GFD.85.pdf">GFD.85 </a></html>    |P-REC             |Management            |CDDLM-WG               |2007-01-12   |CDDLM Configuration Description Language Specification, Version 1.0   |J. Tatemura     |
|<html><div class="hidden"> 84</div> <a href="http://www.ogf.org/documents/GFD.84.pdf">GFD.84 </a></html>    |CP                |-                     |-                      |2006-12-08   |Standardised Namespaces for XML infosets in OGF      |M. Drescher, A. Anjomshoaa     |
|<html><div class="hidden"> 83</div> <a href="http://www.ogf.org/documents/GFD.83.pdf">GFD.83 </a></html>    |INFO              |Security              |FI-RG                  |2006-10-27   |Firewall Issues Overview                             |R. Niederberger, W. Allcock, L. Gommans, E. Gr"unter, T. Metsch, I. Monga, G. L. Volpato, C. Grimm     |
|<html><div class="hidden"> 82</div> <a href="http://www.ogf.org/documents/GFD.82.pdf">GFD.82 </a></html>    |EXP               |Applications          |GIR-WG                 |2006-10-20   |Grid Information Retrieval System for Dynamically Reconfigurable Virtual Organization   |Y. Kim     |
|<html><div class="hidden"> 81</div> <a href="http://www.ogf.org/documents/GFD.81.pdf">GFD.81 </a></html>    |INFO              |Architecture          |OGSA-WG                |2006-09-05   |Open Grid Services Architecture - Glossary of Terms Version 1.5   |J. Treadwell     |
|<html><div class="hidden"> 80</div> <a href="http://www.ogf.org/documents/GFD.80.pdf">GFD.80 </a></html>    |INFO              |Architecture          |OGSA-WG                |2006-09-05   |The Open Grid Services Architecture, Version 1.5     |I. Foster, H. Kishimoto, A. Savva, D. Berry, A. Grimshaw, B. Horn, F. Maciel, F. Siebenlist, R. Subramaniam, J. Treadwell, J. Von Reich     |
|<html><div class="hidden"> 79</div> <a href="http://www.ogf.org/documents/GFD.79.pdf">GFD.79 </a></html>    |INFO              |Security              |-                      |2006-09-05   |Report for the GGF 16  BoF for Grid Developers and Deployers Leveraging Shibboleth   |V. Welch     |
|<html><div class="hidden"> 78</div> <a href="http://www.ogf.org/documents/GFD.78.pdf">GFD.78 </a></html>    |INFO              |Security              |-                      |2006-09-05   |Grid Security Infrastructure Message Specification   |V. Welch     |
|<html><div class="hidden"> 77</div> <a href="http://www.ogf.org/documents/GFD.77.pdf">GFD.77 </a></html>    |INFO              |Data                  |DAIS-WG                |2006-09-05   |Interoperability Testing for DAIS Working Group Specifications   |S. Lynden, N. Paton, D. Pearson     |
|<html><div class="hidden"> 76</div> <a href="http://www.ogf.org/documents/GFD.76.pdf">GFD.76 </a></html>    |REC               |Data                  |DAIS-WG                |2012-04-17   |Web Services Data Access and Integration - The Relational Realisation (WS-DAIR) Specification, Version 1.0   |M. Antonioletti, B. Collins, A. Krause, S. Laws, J. Magowan, S. Malaika, N. Paton     |
|<html><div class="hidden"> 75</div> <a href="http://www.ogf.org/documents/GFD.75.pdf">GFD.75 </a></html>    |P-REC             |Data                  |DAIS-WG                |2006-09-05   |Web Services Data Access and Integration - The XML Realization (WS-DAIX) Specification, Version 1.0   |M. Antonioletti, S. Hastings, A. Krause, S. Langella, S. Lynden, S. Laws, S. Malaika, N. Paton     |
|<html><div class="hidden"> 74</div> <a href="http://www.ogf.org/documents/GFD.74.pdf">GFD.74 </a></html>    |REC               |Data                  |DAIS-WG                |2012-04-17   |Web Services Data Access and Integration - The Core (WS-DAI) Specification, Version 1.0   |M. Antonioletti, M. Atkinson, A. Krause, S. Laws, S. Malaika, N. Paton, D. Pearson, G. Riccardi     |
|<html><div class="hidden"> 73</div> <a href="http://www.ogf.org/documents/GFD.73.pdf">GFD.73 </a></html>    |P-REC             |Management            |ACS-WG                 |2006-09-04   |Application Contents Service Specification 1.0       |K. Fukui     |
|<html><div class="hidden"> 72</div> <a href="http://www.ogf.org/documents/GFD.72.pdf">GFD.72 </a></html>    |P-REC             |Architecture          |OGSA-WG                |2006-09-04   |OGSA - WSRF Basic Profile 1.0                        |I. Foster, T. Maguire, D. Snelling     |
|<html><div class="hidden"> 71</div> <a href="http://www.ogf.org/documents/GFD.71.pdf">GFD.71 </a></html>    |INFO              |Applications          |SAGA-RG                |2006-09-06   |A Requirements Analysis for a Simple %%API%% for Grid Applications   |S. Jha, A. Merzky     |
|<html><div class="hidden"> 70</div> <a href="http://www.ogf.org/documents/GFD.70.pdf">GFD.70 </a></html>    |INFO              |Applications          |SAGA-RG                |2006-05-17   |A Collection of Use Cases for a Simple %%API%% for Grid Applications   |S. Jha, A. Merzky     |
|<html><div class="hidden"> 69</div> <a href="http://www.ogf.org/documents/GFD.69.pdf">GFD.69 </a></html>    |P-REC             |Management            |CDDLM-WG               |2006-04-25   |Configuration Description, Deployment, and Lifecycle Management (CDDLM) Deployment %%API%%   |S. Loughran     |
|<html><div class="hidden"> 68</div> <a href="http://www.ogf.org/documents/GFD.68.pdf">GFD.68 </a></html>    |INFO              |Research Applications |APPS-RG and PGS-RG     |2006-04-04   |Workshop on Grid Applications: From Early Adopters to Mainstream Users   |D. Wallom, T. Kielmann     |
|<html><div class="hidden"> 67</div> <a href="http://www.ogf.org/documents/GFD.67.pdf">GFD.67 </a></html>    |INFO              |Security              |OGSA-AuthZ-WG          |2006-03-27   |OGSI Authorization Requirements                      |V. Welch, F. Siebenlist, D. Chadwick, S. Meder, L. Pearlman     |
|<html><div class="hidden"> 66</div> <a href="http://www.ogf.org/documents/GFD.66.pdf">GFD.66 </a></html>    |EXP               |Security              |OGSA-AuthZ-WG          |2006-03-27   |Use of SAML for OGSI Authorization                   |V. Welch, R. Ananthakrishnan, F. Siebenlist, D. Chadwick, S. Meder, L. Pearlman     |
|<html><div class="hidden"> 65</div> <a href="http://www.ogf.org/documents/GFD.65.pdf">GFD.65 </a></html>    |P-REC             |Management            |CDDLM-WG               |2006-03-27   |Configuration Description, Deployment, and Lifecycle Management (CDDLM) Component Model v 1.0   |S. Schaefer     |
|<html><div class="hidden"> 64</div> <a href="http://www.ogf.org/documents/GFD.64.pdf">GFD.64 </a></html>    |INFO              |Compute               |GSA-RG                 |2006-03-26   |Grid Scheduling Use Cases                            |R. Yahyapour     |
|<html><div class="hidden"> 63</div> <a href="http://www.ogf.org/documents/GFD.63.pdf">GFD.63 </a></html>    |CP                |GFSG                  |Process-WG             |2006-03-26   |Copyright, Disclaimer and Intellectual Property Statements   |D. Martin     |
|<html><div class="hidden"> 62</div> <a href="http://www.ogf.org/documents/GFD.62.pdf">GFD.62 </a></html>    |CP                |Grid Operations       |CAOPS-WG               |2006-02-01   |Policy Management Authority Model Charter            |R. Cowles, T. Genovese, P. Gietz, M. Helm     |
|<html><div class="hidden"> 61</div> <a href="http://www.ogf.org/documents/GFD.61.pdf">GFD.61 </a></html>    |INFO              |Data                  |GFS-WG                 |2006-01-13   |The GGF Grid File System Architecture Workbook       |A. Jagatheesan     |
|<html><div class="hidden"> 60</div> <a href="http://www.ogf.org/documents/GFD.60.pdf">GFD.60 </a></html>    |INFO              |Management            |GESA-WG                |2006-01-13   |Grid Economy Use Cases                               |J. MacLaren, S. Newhouse, T. Haupt, K. Keahey, W. Lee     |
|<html><div class="hidden"> 59</div> <a href="http://www.ogf.org/documents/GFD.59.pdf">GFD.59 </a></html>    |INFO              |Architecture          |OGSA-WG                |2006-01-13   |OGSA - Profile Definition v1.0                       |T. Maguire, D. Snelling     |
|<html><div class="hidden"> 58</div> <a href="http://www.ogf.org/documents/GFD.58.pdf">GFD.58 </a></html>    |CP                |-                     |                       |2006-01-13   |Standardised Namespaces for XML infosets in GGF      |M. Drescher, A. Anjomshoaa     |
|<html><div class="hidden"> 57</div> <a href="http://www.ogf.org/documents/GFD.57.pdf">GFD.57 </a></html>    |EXP               |Security              |OGSA-AUTHZ-WG          |2006-01-13   |Attributes used in OGSI Authorization                |M. Thompson, V. Welch, M. Lorch, R. Lepro, D. Chadwidk, V. Ciaschini     |
|<html><div class="hidden"> 56</div> <a href="http://www.ogf.org/documents/GFD.56.pdf">GFD.56 </a></html>    |P-REC             |Compute               |JSDL-WG                |2005-11-27   |Job Submission Description Language (JSDL) Specification v1.0   |A. Anjomshoaa, F. Brisard, M. Drescher, D. Fellows, A. Ly, S. McGough, D. Pulsipher, A. Savva     |
|<html><div class="hidden"> 55</div> <a href="http://www.ogf.org/documents/GFD.55.pdf">GFD.55 </a></html>    |INFO              |Infrastructure        |DT-RG                  |2005-11-27   |A Survey of Transport Protocols other than \Standard\ TCP   |E. He, P. Vicat-Blanc Primet, M. Welzl     |
|<html><div class="hidden"> 54</div> <a href="http://www.ogf.org/documents/GFD.54.pdf">GFD.54 </a></html>    |EXP               |                      |                       |2005-11-26   |MyProxy Protocol                                     |J. Basney     |
|<html><div class="hidden"> 53</div> <a href="http://www.ogf.org/documents/GFD.53.pdf">GFD.53 </a></html>    |INFO              |Architecture          |OGSA-WG                |2005-09-29   |Defining the Grid: A Roadmap for OGSA Standards v 1.0   |H. Kishimoto, J. Treadwell     |
|<html><div class="hidden"> 52</div> <a href="http://www.ogf.org/documents/GFD.52.pdf">GFD.52 </a></html>    |REC               |Applications          |GridRPC-WG             |2005-09-26   |A GridRPC Model and %%API%% for End-User Applications    |H. Nakada, S. Matsuoka, K. Seymour, J. Dongarra, C. Lee, H. Casanova     |
|<html><div class="hidden"> 51</div> <a href="http://www.ogf.org/documents/GFD.51.pdf">GFD.51 </a></html>    |P-REC             |Management            |CDDLM-WG               |2005-09-25   |Configuration Description, Deployment, and Lifecycle Management (CDDLM) SmartFrog-Based Language Specification   |P. Goldsack     |
|<html><div class="hidden"> 50</div> <a href="http://www.ogf.org/documents/GFD.50.pdf">GFD.50 </a></html>    |INFO              |Management            |CDDLM-WG               |2005-08-09   |Configuration Description, Deployment, and Lifecycle Management (CDDLM) Foundation Document   |D. Bell, T. Kojo, P. Goldsack, S. Loughran, D. Milojicic, S. Schaefer, J. Tatemura, and P. Toft     |
|<html><div class="hidden"> 49</div> <a href="http://www.ogf.org/documents/GFD.49.pdf">GFD.49 </a></html>    |INFO              |P2P                   |                       |2005-07-12   |Peer-To-Peer Requirements On The Open Grid Services Architecture Framework   |K. Bhatia     |
|<html><div class="hidden"> 48</div> <a href="http://www.ogf.org/documents/GFD.48.pdf">GFD.48 </a></html>    |INFO              |SEC                   |                       |2005-05-10   |Authority Recognition                                |P. Madsen, D. Chadwick     |
|<html><div class="hidden"> 47</div> <a href="http://www.ogf.org/documents/GFD.47.pdf">GFD.47 </a></html>    |P-REC             |DATA                  |                       |2005-05-10   |GridFTP v2 Protocol Description                      |I. Mandrichenko, W. Allcock, T.Perelmutov     |
|<html><div class="hidden"> 46</div> <a href="http://www.ogf.org/documents/GFD.46.pdf">GFD.46 </a></html>    |INFO              |DATA                  |                       |2005-05-10   |Operations for Access, Management, and Transport at Remote Sites   |R. Moore     |
|<html><div class="hidden"> 45</div> <a href="http://www.ogf.org/documents/GFD.45.pdf">GFD.45 </a></html>    |INFO              |ARCH                  |OGSA-WG                |       Mar 1, 2005      |Resource Management in OGSA                          |F. Maciel, J. Treadwell, L. Srinivasan, A. Westerinen, E. Stokes, H. Kreger, D. Snelling     |
|<html><div class="hidden"> 44</div> <a href="http://www.ogf.org/documents/GFD.44.pdf">GFD.44 </a></html>    |INFO              |ARCH                  |OGSA-WG                |      Jan 25, 2005       |Open Grid Services Architecture - Glossary of Terms   |J. Treadwell     |
|<html><div class="hidden"> 43</div> <a href="http://www.ogf.org/documents/GFD.43.pdf">GFD.43 </a></html>    |INFO              |APME                  |                       |     Dec 22, 2004        |Security Requirements of Advanced Collaborative Environments (ACEs)   |D. Agarwal, B. Corrie, J. Leigh, M. Lorch, J. Myers, R. Olson, M. E. Papka, M. Thompson     |
|<html><div class="hidden"> 42</div> <a href="http://www.ogf.org/documents/GFD.42.pdf">GFD.42 </a></html>    |INFO              |SEC                   |                       |        Nov 19, 2004     |Authorization Glossary                               |M. Lorch, M. Thompson     |
|<html><div class="hidden"> 41</div> <a href="http://www.ogf.org/documents/GFD.41.pdf">GFD.41 </a></html>    |INFO              |DATA                  |                       |       Nov 26, 2004      |Survey of IPv4 Dependencies in Global Grid Forum Specifications   |R. Sofia     |
|<html><div class="hidden"> 40</div> <a href="http://www.ogf.org/documents/GFD.40.pdf">GFD.40 </a></html>    |INFO              |ARCH                  |IPv6-WG                |   Jan 7, 2005          |Guidelines for IP version independence in GGF specifications   |T. Chown, S. Jiang, J. Bound, P. O'Hanlon     |
|<html><div class="hidden"> 39</div> <a href="http://www.ogf.org/documents/GFD.39.pdf">GFD.39 </a></html>    |INFO              |APME                  |                       |      Dec 16, 2004       |Applications and Programming Tools                   |T. Kielmann     |
|<html><div class="hidden"> 38</div> <a href="http://www.ogf.org/documents/GFD.38.pdf">GFD.38 </a></html>    |INFO              |SEC                   |                       |      Nov 23, 2004       |Conceptual Grid Authorization Framework and Classification   |M. Lorch, B. Cowles, R. Baker, L. Gommans, P. Madsen, A. McNab, L. Ramakrishnan, K. Sankar, D. Skow, M. Thompson     |
|<html><div class="hidden"> 37</div> <a href="http://www.ogf.org/documents/GFD.37.pdf">GFD.37 </a></html>    |INFO              |DATA                  |                       |        Nov 22, 2004     |Networking Issues for Grid Infrastructure            |V. Sander     |
|<html><div class="hidden"> 36</div> <a href="http://www.ogf.org/documents/GFD.36.pdf">GFD.36 </a></html>    |INFO              |DATA                  |                       |      Aug 1, 2004       |Optical Network Infrastructure for Grid              |D. Simeonidou, R. Nejabati, B. St. Arnaud, M. Beck, P. Clarke, D. B. Hoang, D. Hutchison, G. Karmous-Edwards, T. Lavian, J. Leigh, J. Mambretti, V. Sander, J. Strand, F. Travostino     |
|<html><div class="hidden"> 35</div> <a href="http://www.ogf.org/documents/GFD.35.pdf">GFD.35 </a></html>    |INFO              |APME                  |                       |     Jun 1, 2004        |Management of Grid Services in Production Grids Workshop   |J. Utley     |
